iter	RMSE	Huber:delta=0.5
5336	2.660748244	0.2185526792
5337	2.660722909	0.2185517718
5338	2.660658485	0.2185497513
5339	2.660628525	0.2185488322
5340	2.660560409	0.2185460695
5341	2.660499047	0.2185435338
5342	2.660465813	0.2185422671
5343	2.660435393	0.2185412541
5344	2.660373392	0.2185389588
5345	2.660300478	0.2185361097
5346	2.660273923	0.2185350983
5347	2.660109026	0.2185286497
5348	2.660097049	0.2185280593
5349	2.66004797	0.2185264032
5350	2.660026091	0.2185255156
5351	2.659980058	0.2185233259
5352	2.659947534	0.2185220657
5353	2.659861157	0.2185181313
5354	2.659778601	0.2185059691
5355	2.659721909	0.2185037862
5356	2.659702852	0.2185031619
5357	2.659629163	0.2185003576
5358	2.659565294	0.2184967516
5359	2.659500058	0.2184932513
5360	2.659380818	0.2184887464
5361	2.659347886	0.2184876204
5362	2.659317769	0.2184866422
5363	2.659293458	0.2184855938
5364	2.659242385	0.2184837905
5365	2.659209269	0.2184825746
5366	2.659168331	0.2184810734
5367	2.659132516	0.2184797847
5368	2.659079104	0.2184779545
5369	2.659050694	0.2184768908
5370	2.659022061	0.2184757713
5371	2.658991341	0.218473676
5372	2.658954177	0.2184720187
5373	2.65888756	0.2184691012
5374	2.658852709	0.218467933
5375	2.658791237	0.2184646841
5376	2.658687955	0.2184548355
5377	2.658674398	0.2184541545
5378	2.658573652	0.2184503915
5379	2.658534093	0.2184489337
5380	2.658445555	0.2184428287
5381	2.65839126	0.2184409302
5382	2.658322049	0.2184334844
5383	2.658214106	0.2184284537
5384	2.658196022	0.2184278288
5385	2.6581094	0.218424269
5386	2.658066654	0.2184226149
5387	2.657994167	0.2184094368
5388	2.657958328	0.2184079021
5389	2.657876256	0.218403953
5390	2.657839478	0.2184017215
5391	2.657812365	0.2184008673
5392	2.657741252	0.2183971125
5393	2.657631967	0.2183922454
5394	2.657615845	0.2183916597
5395	2.657557932	0.2183885567
5396	2.65753442	0.2183877719
5397	2.657482721	0.2183739201
5398	2.657456459	0.2183729674
5399	2.657326753	0.2183676497
5400	2.657166775	0.218350445
5401	2.657041798	0.2183454318
5402	2.657000697	0.2183437575
5403	2.656958543	0.2183416522
5404	2.656842761	0.2183371757
5405	2.65681148	0.2183360305
5406	2.656791005	0.2183352107
5407	2.656612315	0.2183282189
5408	2.656504815	0.2183204514
5409	2.656422741	0.2183134485
5410	2.656397096	0.2183119539
5411	2.656344857	0.2183099836
5412	2.656269906	0.2183045153
5413	2.656143974	0.2182946726
5414	2.656085578	0.2182925593
5415	2.655994466	0.2182847911
5416	2.655899607	0.2182786024
5417	2.655869029	0.2182775745
5418	2.655823748	0.2182757534
5419	2.655759191	0.218273473
5420	2.655700687	0.2182709322
5421	2.655546963	0.2182647618
5422	2.655503052	0.218263209
5423	2.655426969	0.2182449951
5424	2.655383945	0.2182434339
5425	2.655352117	0.2182419009
5426	2.655312955	0.2182403251
5427	2.655250406	0.2182372808
5428	2.655164601	0.2182336343
5429	2.655143749	0.218232942
5430	2.655092498	0.2182312518
5431	2.655047043	0.2182281684
5432	2.654975178	0.2182236801
5433	2.654847249	0.2182173499
5434	2.654823181	0.2182163992
5435	2.654758989	0.218212753
5436	2.654728554	0.2182117307
5437	2.654684383	0.2182100157
5438	2.654490667	0.218201959
5439	2.654464268	0.2182007888
5440	2.654332919	0.2181952452
5441	2.65431342	0.218194605
5442	2.654211991	0.2181867564
5443	2.654171527	0.2181851402
5444	2.654097613	0.2181747167
5445	2.654066729	0.2181735836
5446	2.654032256	0.2181720505
5447	2.654012417	0.2181714231
5448	2.653927463	0.2181681853
5449	2.653904582	0.2181673325
5450	2.653886812	0.2181663669
5451	2.653833571	0.2181642066
5452	2.65379736	0.2181627713
5453	2.653771596	0.2181618336
5454	2.653655445	0.2181566486
5455	2.653554419	0.2181510014
5456	2.65347903	0.2181478899
5457	2.65338626	0.2181440835
5458	2.653360072	0.2181434059
5459	2.653331469	0.2181424688
5460	2.653269454	0.2181371653
5461	2.653196122	0.2181327837
5462	2.653103563	0.2181282398
5463	2.653038039	0.2181260388
5464	2.652885599	0.2181197666
5465	2.652842671	0.2181179846
5466	2.652711391	0.2181094574
5467	2.652614062	0.2181059347
5468	2.652556523	0.2180849651
5469	2.652539427	0.2180843965
5470	2.652519324	0.2180837111
5471	2.652501684	0.2180830452
5472	2.652447853	0.2180804422
5473	2.652386688	0.2180775586
5474	2.652349545	0.2180762887
5475	2.652331074	0.2180756474
5476	2.652261195	0.2180727446
5477	2.652175673	0.2180688911
5478	2.652139758	0.2180671803
5479	2.652061528	0.2180631388
5480	2.652007898	0.2180589644
5481	2.651964564	0.2180571921
5482	2.651873123	0.2180534178
5483	2.651760536	0.2180465964
5484	2.65173189	0.218045524
5485	2.651666443	0.2180273076
5486	2.651596374	0.2180243075
5487	2.651543773	0.2180226457
5488	2.651519518	0.2180218193
5489	2.651345058	0.2180156922
5490	2.651152641	0.2180067776
5491	2.651122469	0.2180056121
5492	2.651098539	0.2180046607
5493	2.65106916	0.2180036853
5494	2.650992534	0.21800024
5495	2.650802634	0.2179911921
5496	2.650719866	0.2179873795
5497	2.650673939	0.2179855949
5498	2.650565705	0.2179798184
5499	2.650485008	0.2179755768
5500	2.650390842	0.2179708134
5501	2.650369006	0.217970158
5502	2.650327339	0.2179685804
5503	2.65029676	0.2179676403
5504	2.650273519	0.2179667497
5505	2.650195198	0.2179627973
5506	2.650166859	0.2179616445
5507	2.650110217	0.2179581107
5508	2.650017721	0.2179533543
5509	2.64997098	0.2179517954
5510	2.649918245	0.2179497217
5511	2.649819531	0.217946466
5512	2.649726579	0.2179425713
5513	2.649687194	0.2179409965
5514	2.649594001	0.2179271838
5515	2.649566923	0.2179261363
5516	2.649528607	0.217923671
5517	2.649505496	0.2179227711
5518	2.649468981	0.2179211883
5519	2.649427411	0.217919236
5520	2.649270685	0.21790726
5521	2.649211532	0.2179046683
5522	2.649166911	0.2179013254
5523	2.649107207	0.2178986917
5524	2.648923397	0.2178892738
5525	2.648889953	0.2178881617
5526	2.648827052	0.2178849433
5527	2.648756945	0.2178714868
5528	2.648738174	0.2178707373
5529	2.648700195	0.2178694831
5530	2.648649162	0.2178673568
5531	2.648610087	0.2178658881
5532	2.648583891	0.2178649919
5533	2.648519069	0.2178571816
5534	2.648496669	0.217856368
5535	2.648463829	0.2178550232
5536	2.648372597	0.2178467074
5537	2.648268105	0.2178416666
5538	2.648235794	0.217840392
5539	2.648204169	0.2178386963
5540	2.648049637	0.2178313762
5541	2.647937464	0.2178185891
5542	2.64788351	0.2178165212
5543	2.647861714	0.2178158693
5544	2.647831044	0.2178147218
5545	2.647805123	0.2178137937
5546	2.647783505	0.2178128044
5547	2.647754484	0.2178117099
5548	2.647729187	0.2178107986
5549	2.647698884	0.2178095669
5550	2.647589347	0.2178049849
5551	2.647447645	0.2177957248
5552	2.647385973	0.2177899619
5553	2.647315376	0.2177872747
5554	2.647243294	0.2177835739
5555	2.647206758	0.2177821805
5556	2.647184409	0.2177814208
5557	2.647063326	0.2177738392
5558	2.647028102	0.2177728677
5559	2.646909665	0.2177686038
5560	2.646878026	0.2177673507
5561	2.646857327	0.2177667789
5562	2.646826415	0.2177659157
5563	2.646814087	0.2177653785
5564	2.646785996	0.2177640732
5565	2.646762955	0.2177632407
5566	2.646691783	0.2177596134
5567	2.646648483	0.2177578198
5568	2.646541588	0.217754052
5569	2.64649457	0.2177523515
5570	2.646474825	0.2177516248
5571	2.646434081	0.2177488066
5572	2.646423397	0.2177483143
5573	2.646392143	0.217747242
5574	2.646370619	0.2177465547
5575	2.64629087	0.2177436392
5576	2.646270198	0.217742935
5577	2.64622274	0.2177412602
5578	2.646196673	0.2177402677
5579	2.646113778	0.2177369045
5580	2.646079504	0.217734964
5581	2.646056042	0.2177337661
5582	2.646036365	0.21773316
5583	2.645995974	0.2177318324
5584	2.645971024	0.2177308818
5585	2.645940092	0.2177296875
5586	2.645862667	0.217725388
5587	2.645847569	0.2177248375
5588	2.64580504	0.2177232913
5589	2.645788644	0.2177228056
5590	2.645741919	0.2177205222
5591	2.645688168	0.2177166985
5592	2.645574639	0.2177107578
5593	2.645502113	0.2177080319
5594	2.645456996	0.2177060156
5595	2.645427106	0.2177051098
5596	2.645406262	0.2177040588
5597	2.645385218	0.2177033462
5598	2.645258395	0.2176883841
5599	2.645240159	0.2176875976
5600	2.645204579	0.2176857336
5601	2.645099602	0.2176812158
5602	2.645048445	0.2176792453
5603	2.645016034	0.2176779592
5604	2.644934676	0.2176745489
5605	2.644914173	0.2176737876
5606	2.644881366	0.2176726512
5607	2.644861106	0.2176720593
5608	2.644822842	0.2176704476
5609	2.644773968	0.2176675913
5610	2.644682954	0.2176637911
5611	2.644658905	0.2176629508
5612	2.644521895	0.2176575847
5613	2.64450395	0.2176568638
5614	2.644425543	0.2176535461
5615	2.644360546	0.2176515355
5616	2.644331372	0.2176502271
5617	2.644286884	0.2176483814
5618	2.644178795	0.2176419163
5619	2.644075175	0.2176377499
5620	2.644053649	0.2176368443
5621	2.644005267	0.2176355263
5622	2.643969208	0.2176339835
5623	2.643888211	0.217630772
5624	2.64382081	0.2176272773
5625	2.643793146	0.2176262734
5626	2.643754308	0.217625065
5627	2.643727098	0.2176240453
5628	2.643709677	0.2176233395
5629	2.643698895	0.2176229316
5630	2.643668832	0.2176214579
5631	2.64363817	0.2176197527
5632	2.643606815	0.2176184183
5633	2.643573263	0.2176161809
5634	2.643559658	0.2176156301
5635	2.643521784	0.2176144038
5636	2.64344136	0.2176115276
5637	2.643398968	0.2176097649
5638	2.643382437	0.2176092151
5639	2.643320712	0.2176061412
5640	2.643254951	0.217602426
5641	2.643190521	0.2175999755
5642	2.643109458	0.2175855331
5643	2.643010004	0.217581012
